代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	流通股本(万)	
000558	莱茵体育	-9.98	13.98	-1.55	--  	13.98	220432	75	-0.85	          2.88	15.35	15.51	13.98	15.53	--  	321750112	  1.49	区域地产	浙江	9.85	14.60	120096	100336	  1.20	0	4183	--  	      76456.29	
000559	万向钱潮	-7.18	13.31	-1.03	13.31	13.37	225462	52	-2.27	          0.98	14.34	14.55	13.30	14.34	    40.05	312387712	  1.18	汽车配件	浙江	8.72	13.86	128453	97008	  1.32	233	13	--  	     228990.09	
000560	昆百大Ａ	-6.85	7.48	-0.55	7.49	7.50	15820	5	-0.26	          0.50	8.05	8.30	7.41	8.03	   489.47	12197739	  1.06	百货	云南	11.08	7.71	9444	6376	  1.48	100	45	--  	      31591.22	
000561	烽火电子	-9.83	9.08	-0.99	9.08	9.09	108278	5	-2.36	          1.82	10.08	10.25	9.06	10.07	   889.13	104884856	  1.26	通信设备	陕西	11.82	9.69	66966	41312	  1.62	70	9	--  	      59399.19	
000563	陕国投Ａ	-9.16	10.81	-1.09	10.81	10.85	97825	40	-3.13	          0.81	12.01	12.20	10.72	11.90	    36.57	110806024	  1.12	多元金融	陕西	12.44	11.33	57445	40380	  1.42	233	155	--  	     121466.72	
000564	西安民生	-9.16	9.02	-0.91	9.02	9.03	82472	3	-0.66	          1.89	9.72	10.00	8.98	9.93	   116.10	76746136	  1.21	百货	陕西	10.27	9.31	45252	37220	  1.22	59	86	--  	      43600.85	
000565	渝三峡Ａ	-6.86	8.56	-0.63	8.53	8.56	46698	44	-1.04	          1.08	9.20	9.36	8.53	9.19	    16.96	41741400	  1.19	染料涂料	重庆	9.03	8.94	30541	16157	  1.89	63	79	--  	      43359.21	
000566	海南海药	-10.00	20.80	-2.31	--  	20.80	187830	1	-0.28	          3.80	22.90	23.10	20.80	23.11	    36.63	399251968	  2.50	化学制药	海南	9.95	21.26	85598	102231	  0.84	0	4627	--  	      49434.30	
000567	海德股份	-3.60	26.50	-0.99	26.50	26.51	21612	13	-1.11	          1.44	27.00	27.86	26.50	27.49	   207.39	58799040	  0.74	区域地产	海南	4.95	27.21	14045	7566	  1.86	202	5	--  	      15036.08	
000568	泸州老窖	-3.57	20.25	-0.75	20.25	20.26	56566	10	-0.39	          0.40	21.21	21.21	20.21	21.00	    16.10	116570864	  1.37	白酒	四川	4.76	20.61	30889	25676	  1.20	200	136	--  	     140052.55	
000570	苏常柴Ａ	-9.66	6.92	-0.74	6.92	6.93	86481	1	-0.28	          2.10	7.71	7.78	6.89	7.66	    39.51	61798232	  2.18	农用机械	江苏	11.62	7.15	46033	40447	  1.14	4	99	--  	      41137.42	
000571	新大洲Ａ	--  	5.71	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	5.71	    41.08	0	  0.00	煤炭开采	海南	0.00	5.71	0	0	--  	0	0	--  	      73575.04	
000572	海马汽车	-3.55	4.35	-0.16	4.35	4.36	101378	17	-1.36	          0.62	4.55	4.59	4.33	4.51	    48.48	45319872	  1.21	汽车整车	海南	5.76	4.47	56654	44724	  1.27	1272	410	--  	     164209.52	
000573	粤宏远Ａ	-8.70	6.09	-0.58	6.08	6.09	92707	54	-1.77	          1.49	6.65	6.70	6.08	6.67	--  	59368424	  1.27	区域地产	广东	9.30	6.40	57006	35700	  1.60	72	221	--  	      62228.57	
000576	广东甘化	-1.27	15.60	-0.20	15.60	15.68	165251	18	-2.37	          6.45	15.55	16.38	15.12	15.80	    63.84	262910672	  0.81	综合类	广东	7.97	15.91	80651	84600	  0.95	214	1	--  	      25617.61	
000581	威孚高科	-2.72	16.46	-0.46	16.43	16.46	50787	50	-1.08	          0.61	16.95	17.24	16.43	16.92	     9.63	85304648	  1.13	汽车配件	江苏	4.79	16.80	25294	25492	  0.99	1	11	--  	      83643.79	
000582	北部湾港	-5.68	14.62	-0.88	14.60	14.62	10866	6	-2.33	          0.76	15.22	15.46	14.62	15.50	    29.68	16396466	  1.02	港口	广西	5.42	15.09	6530	4336	  1.51	24	20	--  	      14205.90	
000584	友利控股	-4.03	8.34	-0.35	8.35	8.36	105629	24	-1.30	          1.73	8.70	8.82	8.33	8.69	   157.63	90338248	  0.92	化纤	江苏	5.64	8.55	64662	40967	  1.58	2	395	--  	      61061.48	
000585	东北电气	--  	7.44	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	7.44	--  	0	  0.00	电气设备	辽宁	0.00	7.44	0	0	--  	0	0	--  	      60942.10	
000586	汇源通信	-9.92	17.08	-1.88	17.08	17.09	88843	2	-0.23	          4.59	19.04	19.50	17.06	18.96	   155.31	161950704	  1.34	通信设备	四川	12.87	18.23	55320	33522	  1.65	364	80	--  	      19344.00	
000587	金叶珠宝	-7.55	15.30	-1.25	15.28	15.30	37314	2	-0.90	          0.67	16.42	16.42	15.20	16.55	   101.68	58968180	  1.01	批发业	黑龙江	7.37	15.80	22124	15190	  1.46	10	77	--  	      55713.46	
000589	黔轮胎Ａ	-2.63	5.18	-0.14	5.18	5.19	76298	30	-1.14	          1.02	5.38	5.43	5.18	5.32	    37.43	40476580	  1.09	汽车配件	贵州	4.70	5.31	44363	31934	  1.39	84	10	--  	      74540.72	
000590	*ST古汉	-5.03	16.82	-0.89	--  	16.82	15272	1	-0.35	          0.68	17.35	17.80	16.82	17.71	    89.44	25926280	  1.05	中成药	湖南	5.53	16.98	9244	6028	  1.53	0	329	--  	      22323.61	
000591	桐 君 阁	-4.87	15.81	-0.81	15.81	15.83	21331	25	-1.18	          0.78	16.45	17.10	15.72	16.62	  3009.65	34659324	  0.93	医药商业	重庆	8.30	16.25	11764	9566	  1.23	67	10	--  	      27463.09	
000592	平潭发展	-7.45	12.68	-1.02	12.66	12.68	105928	78	-1.09	          1.26	13.81	13.90	12.60	13.70	   296.17	138395856	  1.24	林业	福建	9.49	13.07	52802	53126	  0.99	118	110	--  	      83770.46	
000593	大通燃气	-5.58	8.97	-0.53	8.97	8.99	29559	10	-0.66	          1.32	9.30	9.62	8.81	9.50	   194.58	27126990	  0.91	供气供热	四川	8.53	9.18	18059	11499	  1.57	31	25	--  	      22317.48	
000595	宝塔实业	-8.49	8.73	-0.81	8.74	8.77	58674	4	-1.13	          2.71	9.36	9.85	8.70	9.54	--  	54769868	  1.20	机械基件	宁夏	12.05	9.33	37094	21580	  1.72	10	21	--  	      21681.03	
000596	古井贡酒	-7.17	26.69	-2.06	26.68	26.69	14112	12	-1.14	          0.37	28.23	28.39	26.68	28.75	    20.14	38694172	  1.14	白酒	安徽	5.95	27.42	8497	5615	  1.51	66	71	--  	      38359.91	
000597	东北制药	-6.73	8.18	-0.59	8.17	8.18	105289	55	-1.44	          2.40	8.60	8.88	8.00	8.77	--  	87878416	  1.33	化学制药	辽宁	10.03	8.35	59447	45842	  1.30	123	660	--  	      43854.91	
000598	兴蓉环境	-3.69	4.96	-0.19	4.97	4.98	224910	132	-1.58	          0.75	5.22	5.24	4.96	5.15	    15.24	114784072	  1.56	水务	四川	5.44	5.10	129332	95578	  1.35	12	132	--  	     298621.88	
000599	青岛双星	-8.26	6.22	-0.56	6.21	6.22	192338	63	-0.48	          3.06	6.70	6.80	6.16	6.78	    74.69	122984312	  0.68	汽车配件	山东	9.44	6.39	113077	79261	  1.43	464	9	--  	      62797.19	
000600	建投能源	-4.43	7.76	-0.36	7.76	7.79	67050	1	-0.76	          0.62	8.19	8.21	7.76	8.12	     5.95	53503692	  1.72	火力发电	河北	5.54	7.98	33386	33663	  0.99	53	307	--  	     109005.09	
