600525	长园集团	20160107				427.2	86778.2	
300138	晨光生物	20160107				396.5	14164.6	
002640	跨境通	20160107				1891.1	36639.2	
000760	斯太尔	20160107				0.0	33159.3	
601377	兴业证券	20160107			3.00 8.19			
601216	君正集团	20160107				0.0	368640.0	
300009	安科生物	20160107				0.0	24517.3	
300412	迦南科技	20160106				913.0	3861.0	
002769	普路通	20160106				0.0	3700.0	
600892	宝诚股份	20160106				0.0	6282.3	
002227	奥 特 迅	20160106				34.8	21845.9	
601313	江南嘉捷	20160106				-321.9	39126.1	
600067	冠城大通	20160106				489.0	148779.5	
002247	帝龙新材	20160106				163.9	22243.2	
300249	依米康	20160106				57.8	9751.8	
300247	乐金健康	20160106				0.0	17911.7	
002059	云南旅游	20160106				9243.3	52243.3	
600122	宏图高科	20160106				445.0	114647.3	
000069	华侨城Ａ	20160106				16304.8	327551.2	
000555	神州信息	20160106				630.9	24052.0	
000540	中天城投	20160105				0.0	392023.1	
600064	南京高科	20160105				-185.5	77247.3	
002592	八菱科技	20160105				686.2	12043.2	
002074	国轩高科	20160105				-174.7	22154.0	
603169	兰石重装	20160105				0.0	38670.4	
600184	光电股份	20160105				0.0	41876.1	
300348	长亮科技	20160105				0.0	5926.4	
002390	信邦制药	20160105				0.0	73385.9	
300099	尤洛卡	20160105				21.0	14271.6	
002157	正邦科技	20160105				0.0	38622.8	
601608	中信重工	20160105				0.0	411000.0	
300061	康耐特	20160105				0.0	14255.0	
600141	兴发集团	20160104				2851.3	46574.4	
002739	万达院线	20160104				0.0	12000.0	
002063	远光软件	20160104				1426.7	52017.1	
000883	湖北能源	20160104				-0.4	534606.9	
002354	天神娱乐	20160104				0.0	10139.5	
300369	绿盟科技	20160104				162.4	10416.1	
002680	黄海机械	20160104				0.0	5278.5	
002032	苏 泊 尔	20160104				96.9	46746.1	
300178	腾邦国际	20160104				-42.1	52070.4	
002722	金轮股份	20160104				0.0	4574.2	
601558	华锐风电	20160104				72450.0	207366.0	
600687	刚泰控股	20160104				0.0	54175.6	
000010	深华新	20160104				0.0	40793.0	
300345	红宇新材	20160104				0.0	29267.7	
002098	浔兴股份	20160104				0.0	31000.0	
002160	常铝股份	20151231				1964.9	34434.6	
000748	长城信息	20151231				5095.5	80208.0	
002137	麦达数字	20151231				0.0	25532.8	
002102	冠福股份	20151231				21932.9	47630.9	
002769	普路通	20151231				0.0	3700.0	
603017	中衡设计	20151231				2976.6	5976.6	
002121	科陆电子	20151231				108.7	26963.9	
300256	星星科技	20151231				981.4	13583.0	
002714	牧原股份	20151231				0.0	14325.1	
002241	歌尔声学	20151231				144.1	122794.7	
002261	拓维信息	20151231				0.0	30625.2	
002411	九九久	20151231				0.0	28350.2	
300242	明家科技	20151231				0.0	11593.8	
002146	荣盛发展	20151231				-278.1	336212.7	
002085	万丰奥威	20151231				0.0	82774.1	
001896	豫能控股	20151231				23192.9	66192.2	
300368	汇金股份	20151231				0.0	7644.0	
002359	齐星铁塔	20151231				3459.3	37053.2	
002129	中环股份	20151231				34011.4	229626.0	
002004	华邦健康	20151231				-1887.1	124445.0	
000671	阳 光 城	20151231				2372.7	323163.1	
603889	新澳股份	20151231				3026.4	7028.4	
002446	盛路通信	20151231				0.0	16802.8	
002654	万润科技	20151231				-494.5	11623.6	
601727	上海电气	20151231				39.2	985139.3	
300207	欣旺达	20151231				-1531.9	41989.1	
000039	中集集团	20151231				142.3	126056.0	
300410	正业科技	20151231				1125.0	4875.0	
300118	东方日升	20151231				-4027.7	43446.1	
600023	浙能电力	20151231				43334.2	298760.0	
002591	恒大高新	20151231				0.0	15097.1	
600238	海南椰岛	20151231				27.0	44500.2	
600057	象屿股份	20151231				0.0	55332.7	
