0|000407|20150930|0.0270|20151031|20151008||20150708|20151230|-4.15
0|000408|20150930|-0.0258|20151023|20160120|20160120|20151126|20150721|0.45
0|000409|20150930|0.0341|20151017|20160127|20160127|20150805||
0|000410|20150930|-0.6100|20151030|20160118|20160118|20150303||
0|000411|20150930|0.2663|20151030|20160127|20151124|20141128|20160106|0.14
0|000413|20151231|0.4800|20160206|20160215|20151130|20160201||
0|000415|20150930|0.2734|20151030|20151109||20160201|20160122|1837.13
0|000416|20150930|-0.0343|20151030|20160204|20150908|20151217|20160202|-2.35
0|000417|20150930|0.2790|20151023|20151223|20151224|20150708|20160215|636.24
0|000418|20150930|1.0800|20151027|20160105|20160105|20140804|20150528|2.43
0|000419|20150930|0.1752|20151027|20150916|20151102|||
0|000420|20150930|0.0118|20151027|20160114||20150527|20151211|1.00
0|000421|20150930|0.2175|20151028|20151008|20150831|20150813|20150227|-1.00
0|000422|20150930|0.0380|20151027||||20150831|200.00
0|000423|20150930|1.7275|20151020|20151221|20151221||20150623|-0.02
0|000425|20150930|0.0020|20151031|20150916|20150825|20150703|20150717|300.00
0|000426|20150930|0.0184|20151031|20151012|20151012|20151028||
0|000428|20150930|0.0300|20151029|20150828||20141215|20150630|0.29
0|000429|20150930|0.3100|20151030|||20160108||
0|000430|20150930|0.4100|20151029|20151027|20160118|20151215|20151015|-0.10
0|000488|20150930|0.2900|20151023|20150827|20151110|20141225|20150715|4.30
0|000498|20150930|0.1832|20151027|20150916||20141008|20151231|0.04
0|000501|20150930|1.0900|20151031|20151223||20141224|20151201|57.29
0|000502|20150930|-0.0488|20151023|20151207|20160105|20150302|20150908|-0.25
0|000503|20150930|-0.1080|20151024|20160217|20160217|20160127|20160108|10.00
0|000504|20150930|-0.0335|20151030|20151230|20160129|20150707|20150514|-335.17
0|000505|20150930|-0.0800|20151031|20160217|20160204|20140618|20151020|1.54
0|000506|20150930|-0.0327|20151030|20151223|20151223|20150708|20150915|106.08
0|000507|20150930|0.0656|20151030|20151029|20151013|20150708|20150409|-0.20
0|000509|20150930|-0.0338|20151031|20160216||20150707|20151209|61.97
0|000510|20150930|-0.1442|20151030|20151028|20150928|20150907||
0|000511|20150930|0.0200|20151031|20151221|20151222|20150805|20150728|15.00
0|000513|20150930|1.2700|20151028|20151112|20151112|20150811|20151113|-0.42
0|000514|20150930|0.0290|20151031|20160106|20150930|20151118||
0|000516|20150930|0.2320|20151030|20151027|20151027|20150709|20160122|65.00
0|000517|20150930|0.0075|20151031|20160203|20151202|20150706|20150818|-2.00
0|000518|20150930|-0.0045|20151029|20151015|20150918|20150306||
0|000519|20150930|0.2049|20151029|20160106|20160112|20150615|20160126|-0.10
0|000520|20150930|0.1080|20151029|20160217|20160108|20150818||
0|000521|20150930|0.2120|20151017|20151120||20151026|20150824|1.33
0|000523|20150930|0.0640|20151023|20160204||20150708|20151201|30.00
0|000524|20150930|0.1100|20151031|20150916||||
0|000525|20150930|0.4330|20151031|20160202||20150709||
0|000526|20150930|0.0291|20151031|20160202|20151123|20150209|20160203|-0.08
0|000528|20150930|0.0200|20151030||||20150708|0.05
0|000529|20150930|0.1200|20151028|20160204|20151225|20150814|20151225|0.10
0|000530|20150930|0.2800|20151022|20150916|20150907|20150709||
0|000531|20150930|0.5337|20151030||||20150325|-1000.00
0|000532|20150930|0.0700|20151031|20151207|20151207|20150709||
0|000533|20150930|0.1620|20151028|20160106||20141014|20160215|-500.00
0|000534|20150930|0.0970|20151027|||20150806|20150805|50.01
0|000536|20150930|0.0880|20151031|20151008||20150907|20150616|-0.02
0|000537|20150930|0.2500|20151030||||20150713|1.00
0|000538|20150930|2.0600|20151031|||||
0|000539|20150930|0.5000|20151031|20150902|20150902|20150608||
0|000540|20151231|0.6073|20160206|20151211|20151225|20150828|20151022|-0.10
0|000541|20150930|0.0577|20151029|20151013|20151013|20150826|20160203|1.56
0|000543|20150930|0.9000|20151023|||20150615|20150728|263.00
0|000544|20150930|0.3100|20151030|20151104|20150925|20150709|20150527|-537.39
0|000545|20150930|0.1000|20151029|20151224|20151225|20150518|20151225|-0.14
0|000546|20150930|0.2769|20151031|20151125|20151222|20150708|20150902|409.87
0|000547|20150930|0.1800|20151031|20160122|20160122|20150708|20150326|1.00
0|000548|20150930|0.0140|20151031|20151012|20150902|||
0|000550|20150930|1.7800|20151027|20150902|20150902|||
0|000551|20150930|0.0800|20151027|20151023||20150709|20150728|187.00
0|000552|20150930|0.1576|20151031|20160202||20150708||
0|000553|20150930|0.2477|20151027|||20150805|20150716|0.60
0|000554|20150930|0.0110|20151029|20151015|20160127|||
0|000555|20150930|0.1965|20151029|20160216|20160118|20151110|20151014|485.54
0|000557|20150930|0.0002|20151028|20151214|20150918|20151015||
0|000558|20150930|-0.0521|20151030|20160216|20151110|20150615|20160201|2.80
0|000559|20150930|0.2490|20151020|20151019|20151019|20140219|20151113|0.62
0|000560|20150930|0.0159|20151030|20160203|20151116|20150707|20150825|0.40
0|000561|20150930|0.0077|20151031|20160216|20160217||20150929|0.20
0|000563|20150930|0.2821|20151031|20151221|20160201|20141017|20150909|0.05
0|000564|20150930|0.0870|20151031|20160216|20151208|20160108||
0|000565|20150930|0.3780|20151028|20151120|20151027||20150825|1.50
0|000566|20150930|0.4300|20151030|20160216|20151030|20150618|20160119|0.08
0|000567|20150930|0.0958|20151028|20160217|20160112|20151012||
0|000568|20150930|0.9430|20151029||||20151215|453.41
0|000570|20150930|0.1300|20151029|20150928|20150928||20150709|0.01
0|000571|20150930|0.1042|20151029|20151013|20151014|20160118|20151014|-6.00
0|000572|20150930|0.0673|20151024|20151113|20151113|20140721|20150713|0.05
0|000573|20150930|-0.0779|20151031|20160106|20160112||20150710|15.00
0|000576|20150930|0.1833|20151030|20160203|20160203|20140711|20160106|0.03
0|000581|20150930|1.2700|20151027|||20150708|20150715|3.00
0|000582|20150930|0.3980|20151029|20151030|20151030|20150610||
0|000584|20150930|0.0397|20151020|20160118|20151201|20151123|20150716|14.39
0|000585|20150930|-0.0011|20151028|20150916|20150831|20151123|20150430|-4100.00
0|000586|20150930|0.0820|20151030|20160118|20160118|20150810|20150507|-200.45
0|000587|20150930|0.2100|20151031||20151027|20160201|20151211|0.02
0|000589|20150930|0.1000|20151030|||20150708|20150728|100.00
0|000590|20150930|0.1410|20151027|20160204|20151013|20150727||
0|000591|20150930|0.0039|20151022|20160122|20151130|20151119|20150811|0.08
0|000592|20150930|0.0366|20151031|20160216|20151106|20150716|20150326|0.04
0|000593|20150930|0.0350|20151031|20151106|20151109|20150708|20150917|111.43
0|000595|20150930|-0.1730|20151029|20160106|20151225|20150724|20160112|3.29
0|000596|20150930|0.9900|20151030|20151221|20150825||20150624|-0.28
0|000597|20150930|-0.4700|20151030|20160215|20160105|20151204|20150917|-1.34
0|000598|20150930|0.2400|20151028|20151016|||20150825|70.00
0|000599|20150930|0.0620|20151031|20151019|20160120|20151229|20151014|36.31
0|000600|20150930|0.9780|20151027|||20150413|20151223|-0.12
0|000601|20150930|0.2226|20151031|20160203|20160203|20150818|20160113|1.92
0|000603|20150930|0.3900|20151028|20160204|20151229|20150923|20150827|74.53
0|000605|20150930|0.1799|20151029|20151223|20160120|20150707|20150923|97.78
0|000606|20150930|-0.0738|20151031|20160204|20160204|20150921|20150917|63.40
0|000607|20150930|0.1200|20151029|20150916||20150708|20150706|10.36
0|000608|20150930|0.0200|20151030||20150827|20150525|20151121|0.07
0|000609|20150930|0.0041|20151024|20160218|20150921|20150427|20160203|3.00
0|000610|20150930|-0.0500|20151028|20151111||20150708|20150924|348.22
0|000611|20150930|-0.0700|20151028|20151022|20151208|20150818||
0|000612|20150930|0.0160|20151029|20151028|20151028|20150708|20151225|-280.00
0|000613|20150930|-0.0177|20151031|20160129|20160113|20140418||
0|000615|20150930|0.5300|20151028|20160217|20160217|20150730|20151224|26.80
0|000616|20150930|0.0400|20151030|20151009||20141201|20151228|-5.51
0|000617|20150930|-0.0900|20151029|20150916|20150831||20151113|-0.03
0|000619|20150930|0.2054|20151020|20150916||20141218|20151202|0.10
0|000620|20150930|0.0700|20151030|20160217||20150805|20160118|-0.01
0|000622|20150930|-0.0540|20151031|20160216|20160129|20150414||
0|000623|20150930|2.2562|20151031|20151104|||20150727|159.60
0|000625|20150930|1.4500|20151031|20150930|20150930|20150309|20150701|0.07
0|000626|20150930|1.2991|20151031|20160216|20160215|20150824|20150527|-405.00
0|000627|20151231|0.1800|20160130|20160217|20151030|20160218|20150803|1.31
0|000628|20150930|-0.0560|20151029|20160119|20160113|20150708||
0|000629|20150930|-0.1131|20151031|20160106|20160106|20150522|20150521|-0.90
0|000630|20150930|0.0200|20151031|20151110|20151110|20150309|20151104|-1.25
0|000631|20150930|0.1600|20151024|20151130||20140324|20160127|-0.01
0|000632|20150930|0.0022|20151029|20151104||20150708|20151012|2.00
0|000633|20150930|-0.0508|20151029|20160217|20160111|20160218|20160108|1.00
0|000635|20150930|0.0850|20151027|20151023|20151023|||
0|000636|20150930|0.0600|20151031|||20150914|20150603|-0.18
0|000637|20150930|0.1450|20151029|20151216|20150826||20150921|-0.78
0|000638|20150930|-0.0250|20151028|20151229|20151230|20160105|20150422|-0.10
0|000639|20150930|0.3400|20151013|20150922||20140729|20150710|47.30
0|000650|20150930|0.2139|20151028|20151023|20151023|20150612|20151209|217.01
0|000651|20150930|1.6500|20151031|20151221|20151221||20160205|4.00
0|000652|20150930|0.0563|20151030|20151218|20151218||20150731|235.37
0|000655|20150930|-0.1000|20151024|20151103|20151103|20150521||
0|000656|20150930|0.1697|20151030|20150828|20150821|20150728|20151207|5.00
0|000657|20150930|-0.2730|20151027|||20150806||
0|000659|20150930|-0.0100|20151030|20151217|20150909|20160118|20150304|-250.00
