1|600496|20160310|-25.83
1|600497|20160310|1.88
1|600498|20160310|10.68
1|600499|20160310|19.83
1|600500|20160310|22.58
1|600501|20160310|22.61
1|600502|20160310|41.21
1|600503|20160310|-34.42
1|600505|20160310|3.87
1|600506|20160310|12.54
1|600507|20160310|5.75
1|600508|20160310|-1.6
1|600509|20160310|9.4
1|600510|20160310|-3.69
1|600511|20160310|17.41
1|600512|20160310|3.94
1|600513|20160310|16.65
1|600515|20160310|9.31
1|600516|20160310|-1.26
1|600517|20160310|-5.79
1|600518|20160310|17.39
1|600519|20160310|2.14
1|600520|20160310|26.62
1|600521|20160310|23.58
1|600522|20160310|33.47
1|600523|20160310|9.3
1|600525|20160310|-3.83
1|600526|20160310|-18.46
1|600527|20160310|16.32
1|600528|20160310|17.98
1|600529|20160310|5.4
1|600530|20160310|2
1|600531|20160310|39.4
1|600532|20160310|-0.94
1|600533|20160310|6.8
1|600535|20160310|3.51
1|600536|20160310|3.07
1|600537|20160310|14.59
1|600538|20160310|13.31
1|600539|20160310|-8.42
1|600540|20160310|6.26
1|600543|20160310|7.26
1|600545|20160310|0.39
1|600546|20160310|-5.6
1|600547|20160310|2.62
1|600548|20160310|-0.74
1|600549|20160310|4.4
1|600550|20160310|-2.14
1|600551|20160310|40.68
1|600552|20160310|-12.43
1|600555|20160310|-12.25
1|600556|20160310|13.98
1|600557|20160310|5.87
1|600558|20160310|-21.13
1|600559|20160310|21.49
1|600560|20160310|-2.93
1|600561|20160310|-0.08
1|600562|20160310|5.33
1|600563|20160310|30.34
1|600565|20160310|-10.98
1|600566|20160310|44.77
1|600567|20160310|-30.01
1|600568|20160310|77.92
1|600569|20160310|4.17
1|600570|20160310|-1.53
1|600571|20160310|15.57
1|600572|20160310|19.99
1|600573|20160310|19.47
1|600575|20160310|-150.82
1|600576|20160310|18.77
1|600577|20160310|-14.82
1|600578|20160310|-11.8
1|600579|20160310|8.23
1|600580|20160310|28.63
1|600581|20160310|2.93
1|600582|20160310|-18.59
1|600583|20160310|12.59
1|600584|20160310|50.57
1|600585|20160310|5.12
1|600586|20160310|12
1|600587|20160310|5.89
1|600588|20160310|2.53
1|600589|20160310|16.98
1|600590|20160310|8.94
1|600592|20160310|9.69
1|600593|20160310|10.18
1|600594|20160310|1.93
1|600595|20160310|-0.45
1|600596|20160310|23.93
1|600597|20160310|5.12
1|600598|20160310|12.14
1|600599|20160310|7.33
1|600600|20160310|0.89
1|600601|20160310|26.82
1|600602|20160310|9.24
1|600603|20160310|2.91
1|600604|20160310|1.1
1|600605|20160310|29.75
1|600606|20160310|18.07
1|600608|20160310|19.75
1|600609|20160310|11.23
1|600610|20160310|-57.19
1|600611|20160310|24.1
1|600612|20160310|5.8
1|600613|20160310|-17.85
1|600614|20160310|11.08
1|600615|20160310|2.56
1|600616|20160310|11.98
1|600617|20160310|-7.37
1|600618|20160310|31.8
1|600619|20160310|2.87
1|600620|20160310|9.78
1|600621|20160310|33.09
1|600622|20160310|42.66
1|600623|20160310|1.19
1|600624|20160310|48.79
1|600626|20160310|13.12
1|600628|20160310|19.56
1|600629|20160310|-4.37
1|600630|20160310|23.68
1|600633|20160310|-22.2
1|600634|20160310|-50.77
1|600635|20160310|13.69
1|600636|20160310|17.79
1|600637|20160310|15.63
1|600638|20160310|21.63
1|600639|20160310|8.22
1|600640|20160310|25.11
1|600641|20160310|14.86
1|600642|20160310|12.75
1|600643|20160310|13.57
1|600644|20160310|15.77
1|600645|20160310|-6.81
1|600647|20160310|9.17
1|600648|20160310|-4.04
1|600649|20160310|28.18
1|600650|20160310|23.41
1|600651|20160310|27.13
1|600652|20160310|49.56
1|600653|20160310|9.35
1|600654|20160310|21.15
1|600655|20160310|12.96
1|600657|20160310|-5.61
1|600658|20160310|4.95
1|600660|20160310|14.38
1|600661|20160310|37.53
1|600662|20160310|35.17
1|600663|20160310|3.27
1|600664|20160310|20.65
1|600665|20160310|-6.16
1|600666|20160310|5.89
1|600667|20160310|19.46
1|600668|20160310|46.89
1|600671|20160310|20.72
1|600673|20160310|-13.66
1|600674|20160310|11.57
1|600675|20160310|16.15
1|600676|20160310|11.59
1|600677|20160310|22.23
1|600678|20160310|6.22
1|600679|20160310|-8.76
1|600680|20160310|7.7
1|600681|20160310|13.91
1|600682|20160310|9.06
1|600683|20160310|15.73
1|600684|20160310|16.88
1|600685|20160310|14.08
1|600686|20160310|33.26
1|600687|20160310|33.49
1|600688|20160310|30.95
1|600689|20160310|-1.46
1|600690|20160310|-2.21
1|600691|20160310|-96.39
1|600692|20160310|39.26
1|600693|20160310|15.76
1|600694|20160310|11.2
1|600695|20160310|-25.67
1|600696|20160310|-16.81
1|600697|20160310|-11.91
1|600698|20160310|22.22
1|600699|20160310|13.1
1|600701|20160310|10.2
1|600702|20160310|1.38
1|600703|20160310|6.99
1|600704|20160310|11.99
1|600705|20160310|20.9
1|600706|20160310|-18.95
1|600707|20160310|-8.6
1|600708|20160310|19.45
1|600710|20160310|-5.27
1|600711|20160310|-58.31
1|600712|20160310|-5.21
1|600713|20160310|13.47
1|600714|20160310|3.23
1|600715|20160310|6.77
1|600716|20160310|-0.18
1|600717|20160310|18.67
1|600718|20160310|7.2
1|600719|20160310|3.2
1|600720|20160310|-2.32
1|600721|20160310|-9.47
1|600722|20160310|0
1|600723|20160310|7.13
1|600724|20160310|-7.16
1|600725|20160310|12.27
1|600726|20160310|15.01
1|600727|20160310|-3.15
1|600728|20160310|10.53
1|600729|20160310|-15.47
1|600730|20160310|-14.62
1|600731|20160310|17.57
1|600732|20160310|19.5
1|600733|20160310|18.42
1|600734|20160310|0.51
1|600735|20160310|4.01
1|600736|20160310|18.73
1|600737|20160310|-15.02
1|600738|20160310|10.04
1|600739|20160310|23.67
1|600740|20160310|21.84
1|600741|20160310|10.66
1|600742|20160310|2.77
1|600743|20160310|12.67
1|600744|20160310|24.24
1|600745|20160310|-11.2
1|600746|20160310|13.49
1|600747|20160310|-2.75
1|600748|20160310|17.26
1|600749|20160310|22.94
1|600750|20160310|-9.12
1|600751|20160310|-23.46
1|600753|20160310|33.31
1|600754|20160310|-2
1|600755|20160310|11.9
1|600756|20160310|10.29
1|600757|20160310|-9.82
1|600758|20160310|3.46
1|600759|20160310|4.13
1|600760|20160310|-3.51
1|600761|20160310|21.42
1|600763|20160310|-4.55
1|600764|20160310|13.46
1|600765|20160310|10.23
1|600766|20160310|-2.13
1|600767|20160310|-11.25
1|600768|20160310|21.6
1|600769|20160310|14.05
1|600770|20160310|11.58
1|600771|20160310|14.9
1|600773|20160310|3.81
1|600774|20160310|17.9
1|600775|20160310|-9.26
1|600776|20160310|5.65
1|600777|20160310|13.23
1|600778|20160310|-1.76
1|600779|20160310|26.76
1|600780|20160310|1.37
1|600781|20160310|-4.23
1|600782|20160310|2.87
1|600783|20160310|6.55
1|600784|20160310|2.51
1|600785|20160310|-0.65
1|600787|20160310|-6.09
1|600789|20160310|20.96
1|600790|20160310|3.5
1|600791|20160310|15.46
1|600792|20160310|-12.3
1|600793|20160310|0.78
1|600794|20160310|-25.15
1|600795|20160310|-6.87
1|600796|20160310|0.32
1|600797|20160310|49.95
1|600798|20160310|6.13
1|600800|20160310|7.45
1|600801|20160310|-3.66
1|600802|20160310|26.19
1|600803|20160310|2.89
1|600804|20160310|42.41
1|600805|20160310|12.92
1|600806|20160310|-3.94
1|600807|20160310|-1.11
1|600808|20160310|8.88
1|600809|20160310|-2.52
1|600810|20160310|-8.51
1|600811|20160310|18.17
1|600812|20160310|16.74
1|600814|20160310|15.55
1|600815|20160310|-1.12
1|600816|20160310|18.9
1|600817|20160310|12.44
1|600818|20160310|-7.66
1|600819|20160310|-19.62
1|600820|20160310|-7.91
1|600821|20160310|3.24
1|600822|20160310|6.46
1|600823|20160310|-0.93
1|600824|20160310|14.04
1|600825|20160310|15.9
1|600826|20160310|7.14
1|600827|20160310|-1.31
1|600828|20160310|-6.23
1|600829|20160310|4.55
1|600830|20160310|27.64
1|600831|20160310|25.08
1|600833|20160310|12.3
1|600834|20160310|-0.58
1|600835|20160310|11.6
1|600836|20160310|41.13
1|600837|20160310|20.76
1|600838|20160310|12
1|600839|20160310|26.4
1|600841|20160310|1.63
1|600843|20160310|2.97
1|600844|20160310|-1.14
1|600845|20160310|7.51
1|600846|20160310|19.65
1|600847|20160310|-5.33
1|600848|20160310|-5.25
1|600850|20160310|10.04
1|600851|20160310|43.76
1|600853|20160310|-8.32
1|600854|20160310|1.87
1|600855|20160310|55.04
1|600856|20160310|16.13
1|600857|20160310|6.57
1|600858|20160310|-17.43
1|600859|20160310|1.25
1|600860|20160310|-11.2
1|600861|20160310|-0.96
1|600862|20160310|14.39
1|600863|20160310|-36.43
1|600864|20160310|21.27
1|600865|20160310|12.02
1|600866|20160310|3.57
1|600867|20160310|51
1|600868|20160310|16.19
1|600869|20160310|-33.05
1|600870|20160310|-13.21
1|600871|20160310|-66.06
1|600872|20160310|61.35
1|600873|20160310|-16.63
1|600874|20160310|6.06
1|600875|20160310|-8.33
1|600876|20160310|6.52
1|600877|20160310|19.63
1|600879|20160310|22.32
1|600880|20160310|13.17
1|600881|20160310|19.87
1|600882|20160310|-14.34
1|600883|20160310|6.87
1|600884|20160310|29.18
1|600885|20160310|9.69
1|600886|20160310|2.23
1|600887|20160310|-3.86
1|600888|20160310|-21.74
1|600889|20160310|6.79
