ABD131086576092491814A;25;0;clrBlack;1;0;0;1970.01.01 00:00:00;0;1970.01.01 00:00:00;0;1970.01.01 00:00:00;0
ABD131086576092491814B;25;0;clrBlack;1;0;0;1970.01.01 00:00:00;0;1970.01.01 00:00:00;0;1970.01.01 00:00:00;0
ABD131086576092491814D;25;0;clrBlack;1;0;0;1970.01.01 00:00:00;0;1970.01.01 00:00:00;0;1970.01.01 00:00:00;0
Horizontal Line 44466;1;0;clrRed;1;2;0;1970.01.01 00:00:00;4.14;1970.01.01 00:00:00;0;1970.01.01 00:00:00;0
Horizontal Line 44471;1;0;clrRed;1;2;0;1970.01.01 00:00:00;4.43425;1970.01.01 00:00:00;0;1970.01.01 00:00:00;0
SwitchON;2;0;clrNONE;1;0;1;2016.05.26 20:00:00;0.004087500000000001;2016.05.26 19:00:00;0.004087500000000001;1970.01.01 00:00:00;0
WorkSymb_on_duty;25;0;clrBlack;1;0;0;1970.01.01 00:00:00;0;1970.01.01 00:00:00;0;1970.01.01 00:00:00;0
