SwitchON;2;0;clrNONE;1;0;1;2016.05.26 20:00:00;0.00112015;2016.05.26 19:00:00;0.00112015;1970.01.01 00:00:00;0
SymbolSwitcher.EURUSD;25;0;clrBlack;1;0;0;1970.01.01 00:00:00;0;1970.01.01 00:00:00;0;1970.01.01 00:00:00;0
SymbolSwitcher.GBPUSD;25;0;clrBlack;1;0;0;1970.01.01 00:00:00;0;1970.01.01 00:00:00;0;1970.01.01 00:00:00;0
SymbolSwitcher.USDCHF;25;0;clrBlack;1;0;0;1970.01.01 00:00:00;0;1970.01.01 00:00:00;0;1970.01.01 00:00:00;0
SymbolSwitcher.USDJPY;25;0;clrBlack;1;0;0;1970.01.01 00:00:00;0;1970.01.01 00:00:00;0;1970.01.01 00:00:00;0
WorkSymb_on_duty;25;0;clrBlack;1;0;0;1970.01.01 00:00:00;0;1970.01.01 00:00:00;0;1970.01.01 00:00:00;0
